"id,state,county,rate"
"53035,Washington,Kitsap County,3"
"45025,South Carolina,Chesterfield County,2"
"37057,North Carolina,Davidson County,2"
"51075,Virginia,Goochland County,2"
"51087,Virginia,Henrico County,2"
"36083,New York,Rensselaer County,2"
"48453,Texas,Travis County,2"
"17199,Illinois,Williamson County,2"
"25009,Massachusetts,Essex County,2"
"42077,Pennsylvania,Lehigh County,2"
"12073,Florida,Leon County,2"
"01129,Alabama,Washington County,2"
"06113,California,Yolo County,2"
"51013,Virginia,Arlington County,2"
"01047,Alabama,Dallas County,2"
"19169,Iowa,Story County,2"
"01099,Alabama,Monroe County,2"
"36093,New York,Schenectady County,2"
"12009,Florida,Brevard County,2"
"04019,Arizona,Pima County,2"
"08117,Colorado,Summit County,2"
"24047,Maryland,Worcester County,2"
"25015,Massachusetts,Hampshire County,2"
"36119,New York,Westchester County,2"
"08005,Colorado,Arapahoe County,2"
"54061,West Virginia,Monongalia County,2"
"08001,Colorado,Adams County,2"
"31109,Nebraska,Lancaster County,2"
"25021,Massachusetts,Norfolk County,2"
"05009,Arkansas,Boone County,2"
"48085,Texas,Collin County,2"
"37063,North Carolina,Durham County,2"
"36029,New York,Erie County,2"
"37131,North Carolina,Northampton County,2"
"48439,Texas,Tarrant County,2"
"24025,Maryland,Harford County,1"
"09009,Connecticut,New Haven County,1"
"04023,Arizona,Santa Cruz County,1"
"24021,Maryland,Frederick County,1"
"34019,New Jersey,Hunterdon County,1"
"17197,Illinois,Will County,1"
"23031,Maine,York County,1"
"16019,Idaho,Bonneville County,1"
"48121,Texas,Denton County,1"
"08035,Colorado,Douglas County,1"
"22033,Louisiana,East Baton Rouge Parish,1"
"12057,Florida,Hillsborough County,1"
"01089,Alabama,Madison County,1"
"34025,New Jersey,Monmouth County,1"
"12086,Florida,Miami-Dade County,1"
"01107,Alabama,Pickens County,1"
"44007,Rhode Island,Providence County,1"
"06065,California,Riverside County,1"
"09013,Connecticut,Tolland County,1"
"01125,Alabama,Tuscaloosa County,1"
"51003,Virginia,Albemarle County,1"
"48029,Texas,Bexar County,1"
"41005,Oregon,Clackamas County,1"
"48091,Texas,Comal County,1"
"06013,California,Contra Costa County,1"
"08041,Colorado,El Paso County,1"
"26099,Michigan,Macomb County,1"
"49035,Utah,Salt Lake County,1"
"18141,Indiana,St. Joseph County,1"
"17175,Illinois,Stark County,1"
"45003,South Carolina,Aiken County,1"
"01027,Alabama,Clay County,1"
"01071,Alabama,Jackson County,1"
"22051,Louisiana,Jefferson Parish,1"
"20119,Kansas,Meade County,1"
"41051,Oregon,Multnomah County,1"
"26125,Michigan,Oakland County,1"
"22071,Louisiana,Orleans Parish,1"
"27113,Minnesota,Pennington County,1"
"29165,Missouri,Platte County,1"
"23025,Maine,Somerset County,1"
"13301,Georgia,Warren County,1"
"04005,Arizona,Coconino County,1"
"51095,Virginia,James City County,1"
"01117,Alabama,Shelby County,1"
"12005,Florida,Bay County,1"
"09001,Connecticut,Fairfield County,1"
"45083,South Carolina,Spartanburg County,1"
"06111,California,Ventura County,1"
"32031,Nevada,Washoe County,1"
"34001,New Jersey,Atlantic County,1"
"48039,Texas,Brazoria County,1"
"05019,Arkansas,Clark County,1"
"05025,Arkansas,Cleveland County,1"
"15003,Hawaii,Honolulu County,1"
"05071,Arkansas,Johnson County,1"
"55079,Wisconsin,Milwaukee County,1"
"20127,Kansas,Morris County,1"
"51153,Virginia,Prince William County,1"
"06067,California,Sacramento County,1"
"49049,Utah,Utah County,1"
"08123,Colorado,Weld County,1"
"40037,Oklahoma,Creek County,1"
"36027,New York,Dutchess County,1"
"34015,New Jersey,Gloucester County,1"
"13135,Georgia,Gwinnett County,1"
"06029,California,Kern County,1"
"20101,Kansas,Lane County,1"
"01081,Alabama,Lee County,1"
"45063,South Carolina,Lexington County,1"
"48303,Texas,Lubbock County,1"
"40109,Oklahoma,Oklahoma County,1"
"20139,Kansas,Osage County,1"
"17159,Illinois,Richland County,1"
"33017,New Hampshire,Strafford County,1"
"40143,Oklahoma,Tulsa County,1"
"13305,Georgia,Wayne County,1"
"39173,Ohio,Wood County,1"
"16001,Idaho,Ada County,1"
"36007,New York,Broome County,1"
"01013,Alabama,Butler County,1"
"21037,Kentucky,Campbell County,1"
"17017,Illinois,Cass County,1"
"42029,Pennsylvania,Chester County,1"
"50007,Vermont,Chittenden County,1"
"28035,Mississippi,Forrest County,1"
"45045,South Carolina,Greenville County,1"
"37081,North Carolina,Guilford County,1"
"09003,Connecticut,Hartford County,1"
"34017,New Jersey,Hudson County,1"
"06047,California,Merced County,1"
"12089,Florida,Nassau County,1"
"09011,Connecticut,New London County,1"
"16071,Idaho,Oneida County,1"
"17143,Illinois,Peoria County,1"
"12103,Florida,Pinellas County,1"
"19149,Iowa,Plymouth County,1"
"39133,Ohio,Portage County,1"
"05119,Arkansas,Pulaski County,1"
"37161,North Carolina,Rutherford County,1"
"31153,Nebraska,Sarpy County,1"
"08115,Colorado,Sedgwick County,1"
"12117,Florida,Seminole County,1"
"27137,Minnesota,St. Louis County,1"
"17179,Illinois,Tazewell County,1"
"18167,Indiana,Vigo County,1"
"04025,Arizona,Yavapai County,1"
"25001,Massachusetts,Barnstable County,1"
"45015,South Carolina,Berkeley County,1"
"51023,Virginia,Botetourt County,1"
"24015,Maryland,Cecil County,1"
"45019,South Carolina,Charleston County,1"
"17035,Illinois,Cumberland County,1"
"42043,Pennsylvania,Dauphin County,1"
"35013,New Mexico,Dona Ana County,1"
"24019,Maryland,Dorchester County,1"
"26045,Michigan,Eaton County,1"
"55035,Wisconsin,Eau Claire County,1"
"48135,Texas,Ector County,1"
"48167,Texas,Galveston County,1"
"35023,New Mexico,Hidalgo County,1"
"26065,Michigan,Ingham County,1"
"39093,Ohio,Lorain County,1"
"39099,Ohio,Mahoning County,1"
"30063,Montana,Missoula County,1"
"06053,California,Monterey County,1"
"12091,Florida,Okaloosa County,1"
"20143,Kansas,Ottawa County,1"
"12099,Florida,Palm Beach County,1"
"06061,California,Placer County,1"
"51161,Virginia,Roanoke County,1"
"36087,New York,Rockland County,1"
"06071,California,San Bernardino County,1"
"06079,California,San Luis Obispo County,1"
"17167,Illinois,Sangamon County,1"
"36091,New York,Saratoga County,1"
"20183,Kansas,Smith County,1"
"06095,California,Solano County,1"
"06097,California,Sonoma County,1"
"53063,Washington,Spokane County,1"
"51177,Virginia,Spotsylvania County,1"
"01115,Alabama,St. Clair County,1"
"18163,Indiana,Vanderburgh County,1"
"55133,Wisconsin,Waukesha County,1"
