id,state,county,rate
13063,Georgia,Clayton County,1
13065,Georgia,Clinch County,1
13067,Georgia,Cobb County,2.16666666666667
13069,Georgia,Coffee County,1
13071,Georgia,Colquitt County,1
13073,Georgia,Columbia County,1
13075,Georgia,Cook County,5.66666666666667
13077,Georgia,Coweta County,1
13079,Georgia,Crawford County,1
13081,Georgia,Crisp County,1
13083,Georgia,Dade County,1
13085,Georgia,Dawson County,1
13087,Georgia,Decatur County,1
13089,Georgia,DeKalb County,1
13091,Georgia,Dodge County,1
13093,Georgia,Dooly County,1
13095,Georgia,Dougherty County,1
13097,Georgia,Douglas County,1
13099,Georgia,Early County,1
13101,Georgia,Echols County,1
13103,Georgia,Effingham County,1
13105,Georgia,Elbert County,1
13107,Georgia,Emanuel County,1
13109,Georgia,Evans County,1
13111,Georgia,Fannin County,1
13113,Georgia,Fayette County,1
13115,Georgia,Floyd County,1
13117,Georgia,Forsyth County,1
13119,Georgia,Franklin County,1
13121,Georgia,Fulton County,1
13123,Georgia,Gilmer County,1
13125,Georgia,Glascock County,1
13127,Georgia,Glynn County,1
13129,Georgia,Gordon County,1
13131,Georgia,Grady County,1
13133,Georgia,Greene County,1
13135,Georgia,Gwinnett County,0.25
13137,Georgia,Habersham County,1
13139,Georgia,Hall County,1
13141,Georgia,Hancock County,1
13143,Georgia,Haralson County,1
13145,Georgia,Harris County,6.5
13147,Georgia,Hart County,1
13149,Georgia,Heard County,1
13151,Georgia,Henry County,1
13153,Georgia,Houston County,1
13155,Georgia,Irwin County,1
13157,Georgia,Jackson County,1
13159,Georgia,Jasper County,1
13161,Georgia,Jeff Davis County,1
13163,Georgia,Jefferson County,1
13165,Georgia,Jenkins County,1
13167,Georgia,Johnson County,1
13169,Georgia,Jones County,1
13171,Georgia,Lamar County,1
13173,Georgia,Lanier County,1
13175,Georgia,Laurens County,1
13177,Georgia,Lee County,1
13179,Georgia,Liberty County,1
13181,Georgia,Lincoln County,1
13183,Georgia,Long County,1
13185,Georgia,Lowndes County,1
13187,Georgia,Lumpkin County,1
13189,Georgia,McDuffie County,1
13191,Georgia,McIntosh County,1
13193,Georgia,Macon County,1
13195,Georgia,Madison County,1
13197,Georgia,Marion County,1
13199,Georgia,Meriwether County,1
13201,Georgia,Miller County,1
13205,Georgia,Mitchell County,1
13207,Georgia,Monroe County,1
13209,Georgia,Montgomery County,1
13211,Georgia,Morgan County,1
13213,Georgia,Murray County,1
13215,Georgia,Muscogee County,1
13217,Georgia,Newton County,1
13219,Georgia,Oconee County,1
13221,Georgia,Oglethorpe County,1
13223,Georgia,Paulding County,1
13225,Georgia,Peach County,1
13227,Georgia,Pickens County,1
13229,Georgia,Pierce County,1
13231,Georgia,Pike County,1
13233,Georgia,Polk County,1
13235,Georgia,Pulaski County,1
13237,Georgia,Putnam County,1
13239,Georgia,Quitman County,1
13241,Georgia,Rabun County,1
13243,Georgia,Randolph County,1
13245,Georgia,Richmond County,1
13247,Georgia,Rockdale County,1
13249,Georgia,Schley County,1
13251,Georgia,Screven County,1
13253,Georgia,Seminole County,1
13255,Georgia,Spalding County,1
13257,Georgia,Stephens County,1
13259,Georgia,Stewart County,1
13261,Georgia,Sumter County,1
13263,Georgia,Talbot County,1
13265,Georgia,Taliaferro County,1
13267,Georgia,Tattnall County,1
13269,Georgia,Taylor County,1
13271,Georgia,Telfair County,1
13273,Georgia,Terrell County,1
13275,Georgia,Thomas County,1
13277,Georgia,Tift County,1
13279,Georgia,Toombs County,1
13281,Georgia,Towns County,1
13283,Georgia,Treutlen County,1
13285,Georgia,Troup County,1
13287,Georgia,Turner County,1
13289,Georgia,Twiggs County,1
13291,Georgia,Union County,1
13293,Georgia,Upson County,1
13295,Georgia,Walker County,1
13297,Georgia,Walton County,1
13299,Georgia,Ware County,1
13301,Georgia,Warren County,0.583333333333333
13303,Georgia,Washington County,1
13305,Georgia,Wayne County,0.25
13307,Georgia,Webster County,1
13309,Georgia,Wheeler County,1
13311,Georgia,White County,1
13313,Georgia,Whitfield County,1
13315,Georgia,Wilcox County,1
13317,Georgia,Wilkes County,1
13319,Georgia,Wilkinson County,1
13321,Georgia,Worth County,1
15001,Hawaii,Hawaii County,1
15003,Hawaii,Honolulu County,0.333333333333333
15007,Hawaii,Kauai County,1
15009,Hawaii,Maui County,1
16001,Idaho,Ada County,0.166666666666667
16003,Idaho,Adams County,1
16005,Idaho,Bannock County,1
16007,Idaho,Bear Lake County,1
16009,Idaho,Benewah County,1
16011,Idaho,Bingham County,1
16013,Idaho,Blaine County,1
16015,Idaho,Boise County,1
16017,Idaho,Bonner County,1
16019,Idaho,Bonneville County,0.833333333333333
16021,Idaho,Boundary County,1
16023,Idaho,Butte County,1
16025,Idaho,Camas County,1
16027,Idaho,Canyon County,1
16029,Idaho,Caribou County,1
16031,Idaho,Cassia County,1
16033,Idaho,Clark County,1
16035,Idaho,Clearwater County,1
16037,Idaho,Custer County,1
16039,Idaho,Elmore County,1
16041,Idaho,Franklin County,1
16043,Idaho,Fremont County,1
16045,Idaho,Gem County,1
16047,Idaho,Gooding County,1
16049,Idaho,Idaho County,1
16051,Idaho,Jefferson County,1
16053,Idaho,Jerome County,1
16055,Idaho,Kootenai County,1
16057,Idaho,Latah County,1
16059,Idaho,Lemhi County,1
16061,Idaho,Lewis County,1
16063,Idaho,Lincoln County,1
16065,Idaho,Madison County,1
16067,Idaho,Minidoka County,1
16069,Idaho,Nez Perce County,1
16071,Idaho,Oneida County,0.166666666666667
16073,Idaho,Owyhee County,1
16075,Idaho,Payette County,1
16077,Idaho,Power County,1
16079,Idaho,Shoshone County,1
16081,Idaho,Teton County,1
16083,Idaho,Twin Falls County,1
16085,Idaho,Valley County,1
16087,Idaho,Washington County,1
17001,Illinois,Adams County,1
17003,Illinois,Alexander County,1
17005,Illinois,Bond County,1
17007,Illinois,Boone County,1
17009,Illinois,Brown County,1
17011,Illinois,Bureau County,1
17013,Illinois,Calhoun County,1
17015,Illinois,Carroll County,1
17017,Illinois,Cass County,0.166666666666667
17019,Illinois,Champaign County,2.16666666666667
17021,Illinois,Christian County,1
17023,Illinois,Clark County,1
17025,Illinois,Clay County,1
17027,Illinois,Clinton County,1
17029,Illinois,Coles County,1
17031,Illinois,Cook County,1
17033,Illinois,Crawford County,1
17035,Illinois,Cumberland County,0.0833333333333333
17037,Illinois,DeKalb County,1
17039,Illinois,De Witt County,1
17041,Illinois,Douglas County,1
17043,Illinois,DuPage County,9.16666666666667
17045,Illinois,Edgar County,1
17047,Illinois,Edwards County,1
17049,Illinois,Effingham County,1
17051,Illinois,Fayette County,1
17053,Illinois,Ford County,1
17055,Illinois,Franklin County,1
17057,Illinois,Fulton County,1
17059,Illinois,Gallatin County,1
17061,Illinois,Greene County,1
17063,Illinois,Grundy County,1
17065,Illinois,Hamilton County,1
17067,Illinois,Hancock County,1
17069,Illinois,Hardin County,1
17071,Illinois,Henderson County,1
17073,Illinois,Henry County,1
17075,Illinois,Iroquois County,1
17077,Illinois,Jackson County,1
17079,Illinois,Jasper County,1
17081,Illinois,Jefferson County,1
17083,Illinois,Jersey County,1
17085,Illinois,Jo Daviess County,1
17087,Illinois,Johnson County,1
17089,Illinois,Kane County,1
17091,Illinois,Kankakee County,1
17093,Illinois,Kendall County,1
17095,Illinois,Knox County,4.16666666666667
17097,Illinois,Lake County,1
17099,Illinois,LaSalle County,1
17101,Illinois,Lawrence County,1
17103,Illinois,Lee County,1
17105,Illinois,Livingston County,1
17107,Illinois,Logan County,1
17109,Illinois,McDonough County,1
17111,Illinois,McHenry County,1
17113,Illinois,McLean County,1
17115,Illinois,Macon County,1
17117,Illinois,Macoupin County,1
17119,Illinois,Madison County,1
17121,Illinois,Marion County,1
17123,Illinois,Marshall County,1
17125,Illinois,Mason County,1
17127,Illinois,Massac County,1
17129,Illinois,Menard County,1
17131,Illinois,Mercer County,2.33333333333333
17133,Illinois,Monroe County,1
17135,Illinois,Montgomery County,1
17137,Illinois,Morgan County,1
17139,Illinois,Moultrie County,1
17141,Illinois,Ogle County,1
17143,Illinois,Peoria County,0.166666666666667
17145,Illinois,Perry County,1
17147,Illinois,Piatt County,1
17149,Illinois,Pike County,1
17151,Illinois,Pope County,1
17153,Illinois,Pulaski County,1
17155,Illinois,Putnam County,1
17157,Illinois,Randolph County,1
17159,Illinois,Richland County,0.25
17161,Illinois,Rock Island County,1
17163,Illinois,St. Clair County,1
17165,Illinois,Saline County,1
17167,Illinois,Sangamon County,0.0833333333333333
17169,Illinois,Schuyler County,1
17171,Illinois,Scott County,1
17173,Illinois,Shelby County,1
17175,Illinois,Stark County,0.666666666666667
17177,Illinois,Stephenson County,1
17179,Illinois,Tazewell County,0.166666666666667
17181,Illinois,Union County,1
17183,Illinois,Vermilion County,1
17185,Illinois,Wabash County,1
17187,Illinois,Warren County,1
17189,Illinois,Washington County,1
17191,Illinois,Wayne County,1
17193,Illinois,White County,1
17195,Illinois,Whiteside County,1
17197,Illinois,Will County,0.916666666666667
17199,Illinois,Williamson County,2
17201,Illinois,Winnebago County,1
17203,Illinois,Woodford County,1
18001,Indiana,Adams County,1
18003,Indiana,Allen County,1
18005,Indiana,Bartholomew County,1
18007,Indiana,Benton County,1
18009,Indiana,Blackford County,1
18011,Indiana,Boone County,1
18013,Indiana,Brown County,1
18015,Indiana,Carroll County,1
18017,Indiana,Cass County,1
18019,Indiana,Clark County,1
18021,Indiana,Clay County,1
18023,Indiana,Clinton County,1
18025,Indiana,Crawford County,1
18027,Indiana,Daviess County,1
18029,Indiana,Dearborn County,1
18031,Indiana,Decatur County,1
18033,Indiana,DeKalb County,1
18035,Indiana,Delaware County,4.66666666666667
18037,Indiana,Dubois County,1
18039,Indiana,Elkhart County,1
18041,Indiana,Fayette County,1
18043,Indiana,Floyd County,1
18045,Indiana,Fountain County,1
18047,Indiana,Franklin County,1
18049,Indiana,Fulton County,1
18051,Indiana,Gibson County,1
18053,Indiana,Grant County,1
18055,Indiana,Greene County,1
18057,Indiana,Hamilton County,1
18059,Indiana,Hancock County,1
18061,Indiana,Harrison County,1
18063,Indiana,Hendricks County,1
18065,Indiana,Henry County,1
18067,Indiana,Howard County,1
18069,Indiana,Huntington County,1
18071,Indiana,Jackson County,1
18073,Indiana,Jasper County,1
18075,Indiana,Jay County,1
18077,Indiana,Jefferson County,1
18079,Indiana,Jennings County,1
18081,Indiana,Johnson County,1
18083,Indiana,Knox County,1
18085,Indiana,Kosciusko County,1
18087,Indiana,LaGrange County,1
18089,Indiana,Lake County,1
18091,Indiana,LaPorte County,1
18093,Indiana,Lawrence County,1
18095,Indiana,Madison County,1
18097,Indiana,Marion County,1
18099,Indiana,Marshall County,1
18101,Indiana,Martin County,1
18103,Indiana,Miami County,1
18105,Indiana,Monroe County,1
18107,Indiana,Montgomery County,1
18109,Indiana,Morgan County,1
18111,Indiana,Newton County,1
18113,Indiana,Noble County,1
18115,Indiana,Ohio County,1
18117,Indiana,Orange County,1
18119,Indiana,Owen County,1
18121,Indiana,Parke County,1
18123,Indiana,Perry County,1
18125,Indiana,Pike County,1
18127,Indiana,Porter County,1
18129,Indiana,Posey County,1
18131,Indiana,Pulaski County,1
18133,Indiana,Putnam County,1
18135,Indiana,Randolph County,1
18137,Indiana,Ripley County,1
18139,Indiana,Rush County,1
18141,Indiana,St. Joseph County,0.666666666666667
18143,Indiana,Scott County,1
18145,Indiana,Shelby County,1
18147,Indiana,Spencer County,1
18149,Indiana,Starke County,1
18151,Indiana,Steuben County,1
18153,Indiana,Sullivan County,1
18155,Indiana,Switzerland County,1
18157,Indiana,Tippecanoe County,1
18159,Indiana,Tipton County,1
18161,Indiana,Union County,1
18163,Indiana,Vanderburgh County,0.0833333333333333
18165,Indiana,Vermillion County,1
18167,Indiana,Vigo County,0.166666666666667
18169,Indiana,Wabash County,1
18171,Indiana,Warren County,1
18173,Indiana,Warrick County,1
18175,Indiana,Washington County,1
18177,Indiana,Wayne County,1
18179,Indiana,Wells County,1
18181,Indiana,White County,1
18183,Indiana,Whitley County,1
19001,Iowa,Adair County,1
19003,Iowa,Adams County,1
19005,Iowa,Allamakee County,1
19007,Iowa,Appanoose County,1
19009,Iowa,Audubon County,1
19011,Iowa,Benton County,1
19013,Iowa,Black Hawk County,1
19015,Iowa,Boone County,1
19017,Iowa,Bremer County,1
19019,Iowa,Buchanan County,1
19021,Iowa,Buena Vista County,1
19023,Iowa,Butler County,1
19025,Iowa,Calhoun County,1
19027,Iowa,Carroll County,1
19029,Iowa,Cass County,1
19031,Iowa,Cedar County,1
19033,Iowa,Cerro Gordo County,1
19035,Iowa,Cherokee County,1
19037,Iowa,Chickasaw County,1
19039,Iowa,Clarke County,1
19041,Iowa,Clay County,1
19043,Iowa,Clayton County,1
19045,Iowa,Clinton County,1
19047,Iowa,Crawford County,1
19049,Iowa,Dallas County,1
19051,Iowa,Davis County,1
19053,Iowa,Decatur County,1
19055,Iowa,Delaware County,1
19057,Iowa,Des Moines County,1
19059,Iowa,Dickinson County,1
19061,Iowa,Dubuque County,1
19063,Iowa,Emmet County,1
19065,Iowa,Fayette County,1
19067,Iowa,Floyd County,1
19069,Iowa,Franklin County,1
19071,Iowa,Fremont County,1
19073,Iowa,Greene County,1
19075,Iowa,Grundy County,1
19077,Iowa,Guthrie County,1
19079,Iowa,Hamilton County,1
19081,Iowa,Hancock County,1
19083,Iowa,Hardin County,1
19085,Iowa,Harrison County,1
19087,Iowa,Henry County,1
19089,Iowa,Howard County,1
19091,Iowa,Humboldt County,1
19093,Iowa,Ida County,1
19095,Iowa,Iowa County,1
19097,Iowa,Jackson County,1
