id,state,county,rate
19167,Iowa,Sioux County,2
19169,Iowa,Story County,2
19171,Iowa,Tama County,2
19173,Iowa,Taylor County,2
19175,Iowa,Union County,2
19177,Iowa,Van Buren County,2
19179,Iowa,Wapello County,2
19181,Iowa,Warren County,2
19183,Iowa,Washington County,2
19185,Iowa,Wayne County,2
19187,Iowa,Webster County,2
19189,Iowa,Winnebago County,2
19191,Iowa,Winneshiek County,2
19193,Iowa,Woodbury County,2
19195,Iowa,Worth County,2
19197,Iowa,Wright County,2
20001,Kansas,Allen County,2
20003,Kansas,Anderson County,13
20005,Kansas,Atchison County,2
20007,Kansas,Barber County,2
20009,Kansas,Barton County,2
20011,Kansas,Bourbon County,2
20013,Kansas,Brown County,2
20015,Kansas,Butler County,2
20017,Kansas,Chase County,2
20019,Kansas,Chautauqua County,2
20021,Kansas,Cherokee County,2
20023,Kansas,Cheyenne County,2
20025,Kansas,Clark County,2
20027,Kansas,Clay County,2
20029,Kansas,Cloud County,2
20031,Kansas,Coffey County,2
20033,Kansas,Comanche County,2
20035,Kansas,Cowley County,2
20037,Kansas,Crawford County,2
20039,Kansas,Decatur County,2
20041,Kansas,Dickinson County,2
20043,Kansas,Doniphan County,2
20045,Kansas,Douglas County,2
20047,Kansas,Edwards County,2
20049,Kansas,Elk County,2
20051,Kansas,Ellis County,2
20053,Kansas,Ellsworth County,2
20055,Kansas,Finney County,2
20057,Kansas,Ford County,2
20059,Kansas,Franklin County,2
20061,Kansas,Geary County,2
20063,Kansas,Gove County,2
20065,Kansas,Graham County,2
20067,Kansas,Grant County,2
20069,Kansas,Gray County,2
20071,Kansas,Greeley County,2
20073,Kansas,Greenwood County,2
20075,Kansas,Hamilton County,2
20077,Kansas,Harper County,2
20079,Kansas,Harvey County,2
20081,Kansas,Haskell County,2
20083,Kansas,Hodgeman County,2
20085,Kansas,Jackson County,2
20087,Kansas,Jefferson County,2
20089,Kansas,Jewell County,2
20091,Kansas,Johnson County,2
20093,Kansas,Kearny County,2
20095,Kansas,Kingman County,2
20097,Kansas,Kiowa County,2
20099,Kansas,Labette County,2
20101,Kansas,Lane County,2
20103,Kansas,Leavenworth County,2
20105,Kansas,Lincoln County,2
20107,Kansas,Linn County,2
20109,Kansas,Logan County,2
20111,Kansas,Lyon County,2
20113,Kansas,McPherson County,2
20115,Kansas,Marion County,2
20117,Kansas,Marshall County,2
20119,Kansas,Meade County,2
20121,Kansas,Miami County,2
20123,Kansas,Mitchell County,2
20125,Kansas,Montgomery County,2
20127,Kansas,Morris County,2
20129,Kansas,Morton County,2
20131,Kansas,Nemaha County,2
20133,Kansas,Neosho County,2
20135,Kansas,Ness County,2
20137,Kansas,Norton County,2
20139,Kansas,Osage County,2
20141,Kansas,Osborne County,2
20143,Kansas,Ottawa County,2
20145,Kansas,Pawnee County,2
20147,Kansas,Phillips County,2
20149,Kansas,Pottawatomie County,2
20151,Kansas,Pratt County,2
20153,Kansas,Rawlins County,2
20155,Kansas,Reno County,2
20157,Kansas,Republic County,2
20159,Kansas,Rice County,2
20161,Kansas,Riley County,2
20163,Kansas,Rooks County,2
20165,Kansas,Rush County,2
20167,Kansas,Russell County,2
20169,Kansas,Saline County,2
20171,Kansas,Scott County,2
20173,Kansas,Sedgwick County,2
20175,Kansas,Seward County,2
20177,Kansas,Shawnee County,2
20179,Kansas,Sheridan County,2
20181,Kansas,Sherman County,2
20183,Kansas,Smith County,2
20185,Kansas,Stafford County,2
20187,Kansas,Stanton County,2
20189,Kansas,Stevens County,2
20191,Kansas,Sumner County,2
20193,Kansas,Thomas County,2
20195,Kansas,Trego County,2
20197,Kansas,Wabaunsee County,2
20199,Kansas,Wallace County,2
20201,Kansas,Washington County,2
20203,Kansas,Wichita County,2
20205,Kansas,Wilson County,2
20207,Kansas,Woodson County,2
20209,Kansas,Wyandotte County,2
21001,Kentucky,Adair County,2
21003,Kentucky,Allen County,2
21005,Kentucky,Anderson County,2
21007,Kentucky,Ballard County,2
21009,Kentucky,Barren County,2
21011,Kentucky,Bath County,2
21013,Kentucky,Bell County,2
21015,Kentucky,Boone County,2
21017,Kentucky,Bourbon County,2
21019,Kentucky,Boyd County,2
21021,Kentucky,Boyle County,2
21023,Kentucky,Bracken County,2
21025,Kentucky,Breathitt County,2
21027,Kentucky,Breckinridge County,2
21029,Kentucky,Bullitt County,2
21031,Kentucky,Butler County,2
21033,Kentucky,Caldwell County,2
21035,Kentucky,Calloway County,2
21037,Kentucky,Campbell County,2
21039,Kentucky,Carlisle County,2
21041,Kentucky,Carroll County,2
21043,Kentucky,Carter County,2
21045,Kentucky,Casey County,2
21047,Kentucky,Christian County,2
21049,Kentucky,Clark County,2
21051,Kentucky,Clay County,2
21053,Kentucky,Clinton County,2
21055,Kentucky,Crittenden County,2
21057,Kentucky,Cumberland County,2
21059,Kentucky,Daviess County,2
21061,Kentucky,Edmonson County,2
21063,Kentucky,Elliott County,2
21065,Kentucky,Estill County,2
21067,Kentucky,Fayette County,2
21069,Kentucky,Fleming County,2
21071,Kentucky,Floyd County,2
21073,Kentucky,Franklin County,2
21075,Kentucky,Fulton County,2
21077,Kentucky,Gallatin County,2
21079,Kentucky,Garrard County,2
21081,Kentucky,Grant County,2
21083,Kentucky,Graves County,2
21085,Kentucky,Grayson County,2
21087,Kentucky,Green County,2
21089,Kentucky,Greenup County,2
21091,Kentucky,Hancock County,2
21093,Kentucky,Hardin County,2
21095,Kentucky,Harlan County,2
21097,Kentucky,Harrison County,2
21099,Kentucky,Hart County,2
21101,Kentucky,Henderson County,2
21103,Kentucky,Henry County,2
21105,Kentucky,Hickman County,2
21107,Kentucky,Hopkins County,2
21109,Kentucky,Jackson County,2
21111,Kentucky,Jefferson County,2
21113,Kentucky,Jessamine County,2
21115,Kentucky,Johnson County,2
21117,Kentucky,Kenton County,2
21119,Kentucky,Knott County,2
21121,Kentucky,Knox County,2
21123,Kentucky,Larue County,2
21125,Kentucky,Laurel County,2
21127,Kentucky,Lawrence County,2
21129,Kentucky,Lee County,2
21131,Kentucky,Leslie County,2
21133,Kentucky,Letcher County,2
21135,Kentucky,Lewis County,2
21137,Kentucky,Lincoln County,2
21139,Kentucky,Livingston County,2
21141,Kentucky,Logan County,2
21143,Kentucky,Lyon County,2
21145,Kentucky,McCracken County,2
21147,Kentucky,McCreary County,2
21149,Kentucky,McLean County,2
21151,Kentucky,Madison County,2
21153,Kentucky,Magoffin County,2
21155,Kentucky,Marion County,2
21157,Kentucky,Marshall County,2
21159,Kentucky,Martin County,2
21161,Kentucky,Mason County,2
21163,Kentucky,Meade County,2
21165,Kentucky,Menifee County,2
21167,Kentucky,Mercer County,2
21169,Kentucky,Metcalfe County,2
21171,Kentucky,Monroe County,2
21173,Kentucky,Montgomery County,2
21175,Kentucky,Morgan County,2
21177,Kentucky,Muhlenberg County,2
21179,Kentucky,Nelson County,2
21181,Kentucky,Nicholas County,2
21183,Kentucky,Ohio County,2
21185,Kentucky,Oldham County,2
21187,Kentucky,Owen County,2
21189,Kentucky,Owsley County,2
21191,Kentucky,Pendleton County,2
21193,Kentucky,Perry County,2
21195,Kentucky,Pike County,2
21197,Kentucky,Powell County,2
21199,Kentucky,Pulaski County,2
21201,Kentucky,Robertson County,2
21203,Kentucky,Rockcastle County,2
21205,Kentucky,Rowan County,2
21207,Kentucky,Russell County,2
21209,Kentucky,Scott County,2
21211,Kentucky,Shelby County,2
21213,Kentucky,Simpson County,2
21215,Kentucky,Spencer County,2
21217,Kentucky,Taylor County,2
21219,Kentucky,Todd County,2
21221,Kentucky,Trigg County,2
21223,Kentucky,Trimble County,2
21225,Kentucky,Union County,2
21227,Kentucky,Warren County,2
21229,Kentucky,Washington County,2
21231,Kentucky,Wayne County,2
21233,Kentucky,Webster County,2
21235,Kentucky,Whitley County,2
21237,Kentucky,Wolfe County,2
21239,Kentucky,Woodford County,2
22001,Louisiana,Acadia Parish,2
22003,Louisiana,Allen Parish,2
22005,Louisiana,Ascension Parish,2
22007,Louisiana,Assumption Parish,2
22009,Louisiana,Avoyelles Parish,2
22011,Louisiana,Beauregard Parish,2
22013,Louisiana,Bienville Parish,2
22015,Louisiana,Bossier Parish,2
22017,Louisiana,Caddo Parish,2
22019,Louisiana,Calcasieu Parish,2
22021,Louisiana,Caldwell Parish,2
22023,Louisiana,Cameron Parish,2
22025,Louisiana,Catahoula Parish,2
22027,Louisiana,Claiborne Parish,2
22029,Louisiana,Concordia Parish,2
22031,Louisiana,De Soto Parish,2
22033,Louisiana,East Baton Rouge Parish,2
22035,Louisiana,East Carroll Parish,2
22037,Louisiana,East Feliciana Parish,2
22039,Louisiana,Evangeline Parish,2
22041,Louisiana,Franklin Parish,2
22043,Louisiana,Grant Parish,2
22045,Louisiana,Iberia Parish,2
22047,Louisiana,Iberville Parish,2
22049,Louisiana,Jackson Parish,2
22051,Louisiana,Jefferson Parish,2
22053,Louisiana,Jefferson Davis Parish,2
22055,Louisiana,Lafayette Parish,2
22057,Louisiana,Lafourche Parish,2
22059,Louisiana,La Salle Parish,2
22061,Louisiana,Lincoln Parish,2
22063,Louisiana,Livingston Parish,2
22065,Louisiana,Madison Parish,2
22067,Louisiana,Morehouse Parish,2
22069,Louisiana,Natchitoches Parish,2
22071,Louisiana,Orleans Parish,2
22073,Louisiana,Ouachita Parish,2
22075,Louisiana,Plaquemines Parish,2
22077,Louisiana,Pointe Coupee Parish,2
22079,Louisiana,Rapides Parish,2
22081,Louisiana,Red River Parish,2
22083,Louisiana,Richland Parish,2
22085,Louisiana,Sabine Parish,2
22087,Louisiana,St. Bernard Parish,2
22089,Louisiana,St. Charles Parish,2
22091,Louisiana,St. Helena Parish,2
22093,Louisiana,St. James Parish,2
22095,Louisiana,St. John the Baptist Parish,2
22097,Louisiana,St. Landry Parish,2
22099,Louisiana,St. Martin Parish,2
22101,Louisiana,St. Mary Parish,2
22103,Louisiana,St. Tammany Parish,2
22105,Louisiana,Tangipahoa Parish,2
22107,Louisiana,Tensas Parish,2
22109,Louisiana,Terrebonne Parish,2
22111,Louisiana,Union Parish,2
22113,Louisiana,Vermilion Parish,2
22115,Louisiana,Vernon Parish,2
22117,Louisiana,Washington Parish,2
22119,Louisiana,Webster Parish,2
22121,Louisiana,West Baton Rouge Parish,2
22123,Louisiana,West Carroll Parish,2
22125,Louisiana,West Feliciana Parish,2
22127,Louisiana,Winn Parish,2
23001,Maine,Androscoggin County,2
23003,Maine,Aroostook County,2
23005,Maine,Cumberland County,2
23007,Maine,Franklin County,2
23009,Maine,Hancock County,2
23011,Maine,Kennebec County,2
23013,Maine,Knox County,2
23015,Maine,Lincoln County,2
23017,Maine,Oxford County,2
23019,Maine,Penobscot County,2
23021,Maine,Piscataquis County,2
23023,Maine,Sagadahoc County,2
23025,Maine,Somerset County,2
23027,Maine,Waldo County,2
23029,Maine,Washington County,2
23031,Maine,York County,2
24001,Maryland,Allegany County,2
24003,Maryland,Anne Arundel County,4
24005,Maryland,Baltimore County,3
24009,Maryland,Calvert County,2
24011,Maryland,Caroline County,2
24013,Maryland,Carroll County,2
24015,Maryland,Cecil County,2
24017,Maryland,Charles County,2
24019,Maryland,Dorchester County,2
24021,Maryland,Frederick County,2
24023,Maryland,Garrett County,2
24025,Maryland,Harford County,2
24027,Maryland,Howard County,2
24029,Maryland,Kent County,2
24031,Maryland,Montgomery County,2
24033,Maryland,Prince George's County,6
24035,Maryland,Queen Anne's County,2
24037,Maryland,St. Mary's County,2
24039,Maryland,Somerset County,2
24041,Maryland,Talbot County,2
24043,Maryland,Washington County,2
24045,Maryland,Wicomico County,2
24047,Maryland,Worcester County,2
24510,Maryland,Baltimore city,3
25001,Massachusetts,Barnstable County,2
25003,Massachusetts,Berkshire County,2
25005,Massachusetts,Bristol County,2
25007,Massachusetts,Dukes County,2
25009,Massachusetts,Essex County,2
25011,Massachusetts,Franklin County,2
25013,Massachusetts,Hampden County,2
25015,Massachusetts,Hampshire County,2
25017,Massachusetts,Middlesex County,2
25019,Massachusetts,Nantucket County,2
25021,Massachusetts,Norfolk County,2
25023,Massachusetts,Plymouth County,2
25025,Massachusetts,Suffolk County,15
25027,Massachusetts,Worcester County,2
26001,Michigan,Alcona County,2
26003,Michigan,Alger County,2
26005,Michigan,Allegan County,2
26007,Michigan,Alpena County,2
26009,Michigan,Antrim County,2
26011,Michigan,Arenac County,2
26013,Michigan,Baraga County,2
26015,Michigan,Barry County,2
26017,Michigan,Bay County,2
26019,Michigan,Benzie County,2
26021,Michigan,Berrien County,2
26023,Michigan,Branch County,2
26025,Michigan,Calhoun County,2
26027,Michigan,Cass County,2
26029,Michigan,Charlevoix County,2
26031,Michigan,Cheboygan County,2
26033,Michigan,Chippewa County,2
26035,Michigan,Clare County,2
26037,Michigan,Clinton County,2
26039,Michigan,Crawford County,2
26041,Michigan,Delta County,2
26043,Michigan,Dickinson County,2
26045,Michigan,Eaton County,2
26047,Michigan,Emmet County,2
26049,Michigan,Genesee County,2
26051,Michigan,Gladwin County,2
26053,Michigan,Gogebic County,2
26055,Michigan,Grand Traverse County,2
26057,Michigan,Gratiot County,2
26059,Michigan,Hillsdale County,2
26061,Michigan,Houghton County,2
26063,Michigan,Huron County,2
26065,Michigan,Ingham County,2
26067,Michigan,Ionia County,2
26069,Michigan,Iosco County,2
26071,Michigan,Iron County,2
26073,Michigan,Isabella County,2
26075,Michigan,Jackson County,2
26077,Michigan,Kalamazoo County,2
26079,Michigan,Kalkaska County,2
26081,Michigan,Kent County,2
26083,Michigan,Keweenaw County,2
26085,Michigan,Lake County,2
26087,Michigan,Lapeer County,2
26089,Michigan,Leelanau County,2
26091,Michigan,Lenawee County,2
26093,Michigan,Livingston County,2
26095,Michigan,Luce County,2
26097,Michigan,Mackinac County,2
26099,Michigan,Macomb County,2
26101,Michigan,Manistee County,2
26103,Michigan,Marquette County,2
26105,Michigan,Mason County,2
26107,Michigan,Mecosta County,2
26109,Michigan,Menominee County,2
26111,Michigan,Midland County,2
26113,Michigan,Missaukee County,2
26115,Michigan,Monroe County,2
26117,Michigan,Montcalm County,2
26119,Michigan,Montmorency County,2
26121,Michigan,Muskegon County,2
26123,Michigan,Newaygo County,2
26125,Michigan,Oakland County,2
26127,Michigan,Oceana County,2
26129,Michigan,Ogemaw County,2
26131,Michigan,Ontonagon County,2
26133,Michigan,Osceola County,2
26135,Michigan,Oscoda County,2
26137,Michigan,Otsego County,2
26139,Michigan,Ottawa County,2
26141,Michigan,Presque Isle County,2
26143,Michigan,Roscommon County,2
26145,Michigan,Saginaw County,2
26147,Michigan,St. Clair County,2
26149,Michigan,St. Joseph County,2
26151,Michigan,Sanilac County,2
26153,Michigan,Schoolcraft County,2
26155,Michigan,Shiawassee County,2
26157,Michigan,Tuscola County,2
26159,Michigan,Van Buren County,2
26161,Michigan,Washtenaw County,3
26163,Michigan,Wayne County,2
26165,Michigan,Wexford County,2
27001,Minnesota,Aitkin County,2
27003,Minnesota,Anoka County,4
27005,Minnesota,Becker County,2
27007,Minnesota,Beltrami County,2
27009,Minnesota,Benton County,2
27011,Minnesota,Big Stone County,2
27013,Minnesota,Blue Earth County,2
27015,Minnesota,Brown County,2
27017,Minnesota,Carlton County,2
27019,Minnesota,Carver County,4
27021,Minnesota,Cass County,2
27023,Minnesota,Chippewa County,2
27025,Minnesota,Chisago County,2
27027,Minnesota,Clay County,2
27029,Minnesota,Clearwater County,2
27031,Minnesota,Cook County,2
27033,Minnesota,Cottonwood County,2
27035,Minnesota,Crow Wing County,2
27037,Minnesota,Dakota County,2
27039,Minnesota,Dodge County,2
27041,Minnesota,Douglas County,2
27043,Minnesota,Faribault County,2
27045,Minnesota,Fillmore County,2
27047,Minnesota,Freeborn County,2
27049,Minnesota,Goodhue County,2
27051,Minnesota,Grant County,2
27053,Minnesota,Hennepin County,5
27055,Minnesota,Houston County,2
27057,Minnesota,Hubbard County,2
27059,Minnesota,Isanti County,2
27061,Minnesota,Itasca County,2
27063,Minnesota,Jackson County,2
27065,Minnesota,Kanabec County,2
27067,Minnesota,Kandiyohi County,2
27069,Minnesota,Kittson County,2
27071,Minnesota,Koochiching County,2
27073,Minnesota,Lac qui Parle County,2
27075,Minnesota,Lake County,2
27077,Minnesota,Lake of the Woods County,2
27079,Minnesota,Le Sueur County,2
27081,Minnesota,Lincoln County,2
27083,Minnesota,Lyon County,2
27085,Minnesota,McLeod County,2
27087,Minnesota,Mahnomen County,2
27089,Minnesota,Marshall County,2
27091,Minnesota,Martin County,2
27093,Minnesota,Meeker County,2
27095,Minnesota,Mille Lacs County,2
27097,Minnesota,Morrison County,2
27099,Minnesota,Mower County,2
27101,Minnesota,Murray County,2
27103,Minnesota,Nicollet County,2
27105,Minnesota,Nobles County,2
27107,Minnesota,Norman County,2
27109,Minnesota,Olmsted County,2
27111,Minnesota,Otter Tail County,2
27113,Minnesota,Pennington County,2
27115,Minnesota,Pine County,2
27117,Minnesota,Pipestone County,2
27119,Minnesota,Polk County,2
27121,Minnesota,Pope County,2
27123,Minnesota,Ramsey County,2
27125,Minnesota,Red Lake County,2
27127,Minnesota,Redwood County,2
27129,Minnesota,Renville County,2
27131,Minnesota,Rice County,2
27133,Minnesota,Rock County,2
27135,Minnesota,Roseau County,2
27137,Minnesota,St. Louis County,2
27139,Minnesota,Scott County,2
27141,Minnesota,Sherburne County,2
27143,Minnesota,Sibley County,2
27145,Minnesota,Stearns County,2
27147,Minnesota,Steele County,2
27149,Minnesota,Stevens County,2
27151,Minnesota,Swift County,2
27153,Minnesota,Todd County,2
27155,Minnesota,Traverse County,2
27157,Minnesota,Wabasha County,2
27159,Minnesota,Wadena County,2
27161,Minnesota,Waseca County,2
27163,Minnesota,Washington County,2
27165,Minnesota,Watonwan County,2
27167,Minnesota,Wilkin County,2
27169,Minnesota,Winona County,2
27171,Minnesota,Wright County,2
27173,Minnesota,Yellow Medicine County,2
28001,Mississippi,Adams County,2
28003,Mississippi,Alcorn County,2
28005,Mississippi,Amite County,2
28007,Mississippi,Attala County,2
28009,Mississippi,Benton County,2
28011,Mississippi,Bolivar County,2
28013,Mississippi,Calhoun County,2
28015,Mississippi,Carroll County,2
28017,Mississippi,Chickasaw County,2
28019,Mississippi,Choctaw County,2
28021,Mississippi,Claiborne County,2
28023,Mississippi,Clarke County,2
28025,Mississippi,Clay County,2
28027,Mississippi,Coahoma County,2
28029,Mississippi,Copiah County,2
28031,Mississippi,Covington County,2
28033,Mississippi,DeSoto County,2
28035,Mississippi,Forrest County,2
28037,Mississippi,Franklin County,2
28039,Mississippi,George County,2
28041,Mississippi,Greene County,2
28043,Mississippi,Grenada County,2
28045,Mississippi,Hancock County,2
28047,Mississippi,Harrison County,2
28049,Mississippi,Hinds County,2
28051,Mississippi,Holmes County,2
28053,Mississippi,Humphreys County,2
28055,Mississippi,Issaquena County,2
28057,Mississippi,Itawamba County,2
28059,Mississippi,Jackson County,2
28061,Mississippi,Jasper County,2
28063,Mississippi,Jefferson County,2
28065,Mississippi,Jefferson Davis County,2
28067,Mississippi,Jones County,2
28069,Mississippi,Kemper County,2
28071,Mississippi,Lafayette County,2
28073,Mississippi,Lamar County,2
28075,Mississippi,Lauderdale County,2
28077,Mississippi,Lawrence County,2
28079,Mississippi,Leake County,2
28081,Mississippi,Lee County,2
28083,Mississippi,Leflore County,2
28085,Mississippi,Lincoln County,2
28087,Mississippi,Lowndes County,2
28089,Mississippi,Madison County,2
28091,Mississippi,Marion County,2
28093,Mississippi,Marshall County,2
28095,Mississippi,Monroe County,2
28097,Mississippi,Montgomery County,2
28099,Mississippi,Neshoba County,2
28101,Mississippi,Newton County,2
28103,Mississippi,Noxubee County,2
28105,Mississippi,Oktibbeha County,2
28107,Mississippi,Panola County,2
28109,Mississippi,Pearl River County,2
28111,Mississippi,Perry County,2
28113,Mississippi,Pike County,2
28115,Mississippi,Pontotoc County,2
28117,Mississippi,Prentiss County,2
28119,Mississippi,Quitman County,2
28121,Mississippi,Rankin County,2
28123,Mississippi,Scott County,2
28125,Mississippi,Sharkey County,2
28127,Mississippi,Simpson County,2
28129,Mississippi,Smith County,2
28131,Mississippi,Stone County,2
28133,Mississippi,Sunflower County,2
28135,Mississippi,Tallahatchie County,2
28137,Mississippi,Tate County,2
28139,Mississippi,Tippah County,2
28141,Mississippi,Tishomingo County,2
28143,Mississippi,Tunica County,2
28145,Mississippi,Union County,2
28147,Mississippi,Walthall County,2
28149,Mississippi,Warren County,2
28151,Mississippi,Washington County,2
28153,Mississippi,Wayne County,2
28155,Mississippi,Webster County,2
28157,Mississippi,Wilkinson County,2
28159,Mississippi,Winston County,2
28161,Mississippi,Yalobusha County,2
28163,Mississippi,Yazoo County,2
29001,Missouri,Adair County,2
29003,Missouri,Andrew County,2
29005,Missouri,Atchison County,2
29007,Missouri,Audrain County,2
29009,Missouri,Barry County,2
29011,Missouri,Barton County,2
29013,Missouri,Bates County,2
29015,Missouri,Benton County,2
29017,Missouri,Bollinger County,2
29019,Missouri,Boone County,2
29021,Missouri,Buchanan County,2
29023,Missouri,Butler County,2
29025,Missouri,Caldwell County,2
29027,Missouri,Callaway County,2
29029,Missouri,Camden County,2
29031,Missouri,Cape Girardeau County,2
29033,Missouri,Carroll County,2
29035,Missouri,Carter County,2
29037,Missouri,Cass County,2
29039,Missouri,Cedar County,2
29041,Missouri,Chariton County,2
29043,Missouri,Christian County,2
29045,Missouri,Clark County,2
29047,Missouri,Clay County,2
29049,Missouri,Clinton County,2
29051,Missouri,Cole County,2
29053,Missouri,Cooper County,2
29055,Missouri,Crawford County,2
29057,Missouri,Dade County,2
29059,Missouri,Dallas County,2
29061,Missouri,Daviess County,2
29063,Missouri,DeKalb County,2
29065,Missouri,Dent County,2
29067,Missouri,Douglas County,2
29069,Missouri,Dunklin County,2
29071,Missouri,Franklin County,2
29073,Missouri,Gasconade County,2
29075,Missouri,Gentry County,2
29077,Missouri,Greene County,2
29079,Missouri,Grundy County,2
29081,Missouri,Harrison County,2
29083,Missouri,Henry County,2
29085,Missouri,Hickory County,2
29087,Missouri,Holt County,2
29089,Missouri,Howard County,2
29091,Missouri,Howell County,2
29093,Missouri,Iron County,2
29095,Missouri,Jackson County,2
29097,Missouri,Jasper County,2
29099,Missouri,Jefferson County,2
29101,Missouri,Johnson County,2
29103,Missouri,Knox County,2
29105,Missouri,Laclede County,2
29107,Missouri,Lafayette County,2
29109,Missouri,Lawrence County,2
29111,Missouri,Lewis County,2
29113,Missouri,Lincoln County,2
29115,Missouri,Linn County,2
29117,Missouri,Livingston County,2
29119,Missouri,McDonald County,2
29121,Missouri,Macon County,2
29123,Missouri,Madison County,2
29125,Missouri,Maries County,2
29127,Missouri,Marion County,2
29129,Missouri,Mercer County,2
29131,Missouri,Miller County,2
29133,Missouri,Mississippi County,2
29135,Missouri,Moniteau County,2
29137,Missouri,Monroe County,2
29139,Missouri,Montgomery County,2
29141,Missouri,Morgan County,2
29143,Missouri,New Madrid County,2
29145,Missouri,Newton County,2
29147,Missouri,Nodaway County,2
29149,Missouri,Oregon County,2
29151,Missouri,Osage County,2
29153,Missouri,Ozark County,2
29155,Missouri,Pemiscot County,2
29157,Missouri,Perry County,2
29159,Missouri,Pettis County,2
29161,Missouri,Phelps County,2
29163,Missouri,Pike County,2
29165,Missouri,Platte County,2
29167,Missouri,Polk County,2
29169,Missouri,Pulaski County,2
29171,Missouri,Putnam County,2
29173,Missouri,Ralls County,2
29175,Missouri,Randolph County,2
29177,Missouri,Ray County,2
29179,Missouri,Reynolds County,2
29181,Missouri,Ripley County,2
29183,Missouri,St. Charles County,2
29185,Missouri,St. Clair County,2
29186,Missouri,Ste. Genevieve County,2
29187,Missouri,St. Francois County,2
29189,Missouri,St. Louis County,2
29195,Missouri,Saline County,2
29197,Missouri,Schuyler County,2
29199,Missouri,Scotland County,2
29201,Missouri,Scott County,2
29203,Missouri,Shannon County,2
29205,Missouri,Shelby County,2
29207,Missouri,Stoddard County,2
29209,Missouri,Stone County,2
29211,Missouri,Sullivan County,2
29213,Missouri,Taney County,2
29215,Missouri,Texas County,2
29217,Missouri,Vernon County,2
29219,Missouri,Warren County,2
29221,Missouri,Washington County,2
29223,Missouri,Wayne County,2
29225,Missouri,Webster County,2
29227,Missouri,Worth County,2
29229,Missouri,Wright County,2
29510,Missouri,St. Louis city,2
30001,Montana,Beaverhead County,2
30003,Montana,Big Horn County,2
30005,Montana,Blaine County,2
30007,Montana,Broadwater County,2
30009,Montana,Carbon County,2
30011,Montana,Carter County,2
30013,Montana,Cascade County,2
30015,Montana,Chouteau County,2
30017,Montana,Custer County,2
30019,Montana,Daniels County,2
30021,Montana,Dawson County,2
30023,Montana,Deer Lodge County,2
30025,Montana,Fallon County,2
30027,Montana,Fergus County,2
30029,Montana,Flathead County,2
30031,Montana,Gallatin County,2
30033,Montana,Garfield County,2
30035,Montana,Glacier County,2
30037,Montana,Golden Valley County,2
30039,Montana,Granite County,2
30041,Montana,Hill County,2
30043,Montana,Jefferson County,2
30045,Montana,Judith Basin County,2
30047,Montana,Lake County,2
30049,Montana,Lewis and Clark County,2
30051,Montana,Liberty County,2
30053,Montana,Lincoln County,2
30055,Montana,McCone County,2
30057,Montana,Madison County,2
30059,Montana,Meagher County,2
30061,Montana,Mineral County,2
30063,Montana,Missoula County,2
30065,Montana,Musselshell County,2
30067,Montana,Park County,2
30069,Montana,Petroleum County,2
30071,Montana,Phillips County,2
30073,Montana,Pondera County,2
30075,Montana,Powder River County,2
30077,Montana,Powell County,2
30079,Montana,Prairie County,2
30081,Montana,Ravalli County,2
30083,Montana,Richland County,2
30085,Montana,Roosevelt County,2
30087,Montana,Rosebud County,2
30089,Montana,Sanders County,2
30091,Montana,Sheridan County,2
30093,Montana,Silver Bow County,2
30095,Montana,Stillwater County,2
30097,Montana,Sweet Grass County,2
30099,Montana,Teton County,2
30101,Montana,Toole County,2
30103,Montana,Treasure County,2
30105,Montana,Valley County,2
30107,Montana,Wheatland County,2
30109,Montana,Wibaux County,2
30111,Montana,Yellowstone County,2
31001,Nebraska,Adams County,2
31003,Nebraska,Antelope County,2
31005,Nebraska,Arthur County,2
31007,Nebraska,Banner County,2
31009,Nebraska,Blaine County,2
31011,Nebraska,Boone County,2
31013,Nebraska,Box Butte County,2
31015,Nebraska,Boyd County,2
31017,Nebraska,Brown County,2
31019,Nebraska,Buffalo County,2
31021,Nebraska,Burt County,2
31023,Nebraska,Butler County,2
31025,Nebraska,Cass County,2
31027,Nebraska,Cedar County,2
31029,Nebraska,Chase County,2
31031,Nebraska,Cherry County,2
31033,Nebraska,Cheyenne County,2
31035,Nebraska,Clay County,2
31037,Nebraska,Colfax County,2
31039,Nebraska,Cuming County,2
31041,Nebraska,Custer County,2
31043,Nebraska,Dakota County,2
31045,Nebraska,Dawes County,2
31047,Nebraska,Dawson County,2
31049,Nebraska,Deuel County,2
31051,Nebraska,Dixon County,2
31053,Nebraska,Dodge County,2
31055,Nebraska,Douglas County,2
31057,Nebraska,Dundy County,2
31059,Nebraska,Fillmore County,2
31061,Nebraska,Franklin County,2
31063,Nebraska,Frontier County,2
31065,Nebraska,Furnas County,2
31067,Nebraska,Gage County,2
31069,Nebraska,Garden County,2
31071,Nebraska,Garfield County,2
31073,Nebraska,Gosper County,2
31075,Nebraska,Grant County,2
31077,Nebraska,Greeley County,2
31079,Nebraska,Hall County,2
31081,Nebraska,Hamilton County,2
31083,Nebraska,Harlan County,2
31085,Nebraska,Hayes County,2
31087,Nebraska,Hitchcock County,2
31089,Nebraska,Holt County,2
31091,Nebraska,Hooker County,2
31093,Nebraska,Howard County,2
31095,Nebraska,Jefferson County,2
31097,Nebraska,Johnson County,2
31099,Nebraska,Kearney County,2
31101,Nebraska,Keith County,2
31103,Nebraska,Keya Paha County,2
31105,Nebraska,Kimball County,2
